INSTRUMENT_ID	TYPE	TRADING_PRICE_30_DAY	TRADING_PRICE_30_DAY_DATETIME	MAST_DEBT_NUM
3031	Revolver	0	0	263793
3032	Revolver	0	0	789268
3033	Term Loan	0	0	362717
3034	Senior Unsecured Bonds	0	0	432258
3035	Senior Unsecured Bonds	12.7	2000-09-29 00:00:00	342070
3036	Senior Subordi0ed Bonds	0	0	90182
3037	Revolver	0	0	823440
3038	Senior Unsecured Bonds	0	0	497710
3039	Revolver	0	0	187146
3040	Term Loan	0	0	381016
3041	Subordi0ed Bonds	0	0	605945
3042	Subordi0ed Bonds	0	0	568720
3043	Senior Unsecured Bonds	0	0	741481
3044	Term Loan	0	0	549762
3045	Subordi0ed Bonds	0	0	744571
3046	Revolver	0	0	377255
3047	Senior Secured Bonds	0	0	602892
3048	Revolver	51.55	2001-03-21 00:00:00	117730
3049	Revolver	0	0	321453
3050	Subordi0ed Bonds	0	0	597560
3051	Senior Unsecured Bonds	19.5	2000-11-01 00:00:00	457728
3052	Senior Unsecured Bonds	32.64	2011-01-27 00:00:00	160437
3053	Senior Unsecured Bonds	0	0	736457
3054	Senior Secured Bonds	65.26	2011-12-17 00:00:00	796293
3055	Senior Unsecured Bonds	0	0	575876
3056	Senior Unsecured Bonds	41.53	2004-03-26 00:00:00	368858
3057	Term Loan	0	0	571991
3058	Senior Subordi0ed Bonds	0	0	327792
3059	Term Loan	0	0	825295
3060	Term Loan	0	0	710111
3061	Senior Unsecured Bonds	0	0	774216
3062	Term Loan	0	0	235959
3063	Senior Secured Bonds	11.13	2011-10-23 00:00:00	67131
3064	Senior Secured Bonds	0	0	105158
3065	Term Loan	0	0	281884
3066	Revolver	0	0	332558
3067	Term Loan	74.2	2001-12-21 00:00:00	652815
3068	Term Loan	0	0	565845
3069	Revolver	0	0	851632
3070	Senior Secured Bonds	20.77	1998-08-10 00:00:00	805897
3071	Senior Unsecured Bonds	5.51	2020-07-30 00:00:00	488753
3072	Senior Subordi0ed Bonds	0	0	159115
3073	Senior Unsecured Bonds	0	0	762643
3074	Revolver	0	0	414265
3075	Senior Unsecured Bonds	0	0	144820
3076	Senior Secured Bonds	28.91	1991-03-02 00:00:00	261015
3077	Revolver	0	0	850324
3078	Senior Unsecured Bonds	92.83	2001-08-08 00:00:00	506824
3079	Revolver	0	0	448828
3080	Revolver	0	0	168934
3081	Senior Unsecured Bonds	36.91	2012-12-06 00:00:00	586963
3082	Senior Secured Bonds	0	0	463071
3083	Senior Unsecured Bonds	0	0	635247
3084	Senior Unsecured Bonds	0	0	719377
3085	Senior Secured Bonds	0	0	297827
3086	Senior Subordi0ed Bonds	46.32	2003-07-27 00:00:00	486157
3087	Revolver	30.86	1996-10-19 00:00:00	445464
3088	Term Loan	91.96	2003-04-18 00:00:00	709836
3089	Term Loan	79.66	2002-12-27 00:00:00	273712
3090	Senior Subordi0ed Bonds	0	0	681628
3091	Senior Secured Bonds	0	0	383351
3092	Revolver	0	0	673430
3093	Revolver	0	0	57092
3094	Senior Unsecured Bonds	0	0	398247
3095	Term Loan	0	0	528579
3096	Senior Subordi0ed Bonds	0	0	80678
3097	Revolver	0	0	402816
3098	Senior Unsecured Bonds	0	0	82442
3099	Subordi0ed Bonds	0	0	114393
3100	Senior Subordi0ed Bonds	99.84	1995-06-24 00:00:00	686392
3101	Senior Subordi0ed Bonds	81.28	2000-07-16 00:00:00	111248
3102	Subordi0ed Bonds	1.92	2003-05-13 00:00:00	37421
3103	Senior Secured Bonds	0	0	323305
3104	Senior Unsecured Bonds	71.2	2001-04-28 00:00:00	40627
3105	Senior Subordi0ed Bonds	0	0	867360
3106	Revolver	0	0	508813
3107	Senior Secured Bonds	98.39	2011-08-02 00:00:00	116247
3108	Senior Unsecured Bonds	0	0	500772
3109	Senior Secured Bonds	50.46	1990-02-11 00:00:00	834377
3110	Senior Secured Bonds	0	0	60792
3111	Senior Secured Bonds	0	0	43596
3112	Subordi0ed Bonds	0	0	745577
3113	Subordi0ed Bonds	25.42	1989-10-01 00:00:00	66090
3114	Term Loan	0	0	123889
3115	Senior Subordi0ed Bonds	0	0	206773
3116	Senior Unsecured Bonds	10.24	2019-09-05 00:00:00	44265
3117	Senior Subordi0ed Bonds	16.46	1992-01-13 00:00:00	494253
3118	Revolver	14.12	2009-04-02 00:00:00	232172
3119	Junior Subordi0ed Bonds	0	0	307229
3120	Senior Secured Bonds	0	0	783901
3121	Senior Unsecured Bonds	0	0	109076
3122	Senior Secured Bonds	0	0	766518
3123	Revolver	0	0	320455
3124	Senior Unsecured Bonds	0	0	205614
3125	Senior Secured Bonds	49.59	1990-03-11 00:00:00	415287
3126	Revolver	0	0	812003
3127	Revolver	0	0	185548
3128	Senior Unsecured Bonds	82.88	2017-01-31 00:00:00	91805
3129	Senior Secured Bonds	0	0	365588
3130	Senior Secured Bonds	0	0	287082
3131	Subordi0ed Bonds	0	0	642961
3132	Senior Subordi0ed Bonds	0	0	720253
3133	Senior Unsecured Bonds	22.51	2002-03-16 00:00:00	643646
3134	Term Loan	0	0	762408
3135	Senior Secured Bonds	2.58	2020-09-27 00:00:00	508139
3136	Senior Unsecured Bonds	0	0	795583
3137	Junior Subordi0ed Bonds	0	0	463033
3138	Senior Subordi0ed Bonds	0	0	840315
3139	Senior Secured Bonds	0	0	174854
3140	Revolver	35.07	1997-06-24 00:00:00	660352
3141	Term Loan	43.09	2000-03-07 00:00:00	665489
3142	Senior Subordi0ed Bonds	18.33	2001-03-03 00:00:00	481978
3143	Revolver	0	0	848351
3144	Term Loan	0	0	826427
3145	Term Loan	0	0	136141
3146	Revolver	0	0	40695
3147	Revolver	0	0	858072
3148	Senior Unsecured Bonds	72.41	2001-04-28 00:00:00	555325
3149	Senior Secured Bonds	0	0	277876
3150	Subordi0ed Bonds	0	0	826641
3151	Senior Unsecured Bonds	0	0	278349
3152	Senior Unsecured Bonds	0	0	323190
3153	Revolver	0	0	873108
3154	Revolver	0	0	553245
3155	Senior Unsecured Bonds	0	0	861818
3156	Senior Secured Bonds	5.18	2020-06-17 00:00:00	845955
3157	Senior Secured Bonds	0	0	215239
3158	Term Loan	0	0	105366
3159	Term Loan	0	0	309435
3160	Term Loan	0	0	324556
3161	Senior Unsecured Bonds	0	0	744018
3162	Revolver	0	0	294459
3163	Senior Unsecured Bonds	0	0	309052
3164	Revolver	14.8	2002-10-31 00:00:00	559230
3165	Term Loan	0	0	430632
3166	Senior Unsecured Bonds	0	0	424782
3167	Senior Unsecured Bonds	0	0	787489
3168	Senior Unsecured Bonds	4.37	1991-01-13 00:00:00	537719
3169	Junior Subordi0ed Bonds	0	0	127946
3170	Senior Unsecured Bonds	50.42	2006-02-02 00:00:00	625683
3171	Senior Unsecured Bonds	0	0	351258
3172	Senior Unsecured Bonds	0	0	519932
3173	Senior Secured Bonds	0	0	796255
3174	Senior Secured Bonds	0	0	115206
3175	Term Loan	0	0	845923
3176	Senior Unsecured Bonds	0	0	181871
3177	Senior Secured Bonds	0	0	40339
3178	Senior Unsecured Bonds	0	0	817406
3179	Senior Unsecured Bonds	84.73	2001-08-08 00:00:00	660281
3180	Senior Secured Bonds	0	0	702680
3181	Revolver	0	0	765351
3182	Term Loan	0	0	757279
3183	Senior Unsecured Bonds	0	0	762684
3184	Senior Subordi0ed Bonds	0	0	418325
3185	Revolver	59.71	2003-01-15 00:00:00	591571
3186	Term Loan	0	0	229746
3187	Senior Unsecured Bonds	0	0	147492
3188	Senior Unsecured Bonds	0	0	668795
3189	Revolver	0	0	443202
3190	Term Loan	0	0	124213
3191	Revolver	0	0	267239
3192	Senior Subordi0ed Bonds	18.86	1993-05-20 00:00:00	416987
3193	Senior Unsecured Bonds	0	0	620218
3194	Senior Unsecured Bonds	0	0	529163
3195	Term Loan	0	0	694043
3196	Senior Unsecured Bonds	0	0	727776
3197	Senior Secured Bonds	0	0	484936
3198	Revolver	0	0	257697
3199	Senior Subordi0ed Bonds	25.49	2006-02-04 00:00:00	29485
3200	Senior Subordi0ed Bonds	1.08	2002-02-19 00:00:00	769368
3201	Revolver	0	0	260471
3202	Senior Unsecured Bonds	0	0	395634
3203	Senior Unsecured Bonds	0	0	537445
3204	Senior Secured Bonds	0	0	179652
3205	Term Loan	0	0	180827
3206	Senior Unsecured Bonds	0	0	44359
3207	Term Loan	85.76	1998-03-01 00:00:00	696104
3208	Revolver	0	0	395853
3209	Term Loan	44.48	2000-03-07 00:00:00	623651
3210	Revolver	0	0	567220
3211	Senior Secured Bonds	83.45	2005-10-21 00:00:00	619422
3212	Senior Unsecured Bonds	0	0	718763
3213	Senior Subordi0ed Bonds	4.74	2002-12-23 00:00:00	217175
3214	Term Loan	20.46	2003-06-14 00:00:00	580654
3215	Revolver	0	0	173034
3216	Senior Subordi0ed Bonds	59.51	2004-01-03 00:00:00	575045
3217	Term Loan	0	0	576911
3218	Revolver	0	0	698276
3219	Subordi0ed Bonds	0	0	540518
3220	Senior Unsecured Bonds	0	0	141126
3221	Senior Subordi0ed Bonds	0	0	612110
3222	Revolver	0	0	223366
3223	Senior Unsecured Bonds	0	0	239155
3224	Revolver	110.46	2004-01-03 00:00:00	582781
3225	Senior Unsecured Bonds	0	0	299883
3226	Term Loan	0	0	698901
3227	Senior Subordi0ed Bonds	0	0	20647
3228	Senior Unsecured Bonds	0	0	672256
3229	Revolver	0	0	690170
3230	Senior Unsecured Bonds	4.33	1991-01-13 00:00:00	357825
3231	Senior Secured Bonds	0	0	869957
3232	Senior Unsecured Bonds	13.29	2018-05-11 00:00:00	35185
3233	Term Loan	0	0	780379
3234	Senior Unsecured Bonds	0	0	768726
3235	Revolver	0	0	33315
3236	Senior Unsecured Bonds	0	0	857790
3237	Revolver	0	0	857433
3238	Senior Unsecured Bonds	66.48	2019-04-24 00:00:00	474554
3239	Revolver	0	0	832939
3240	Senior Unsecured Bonds	0	0	464181
3241	Revolver	0	0	679820
3242	Term Loan	14.27	2002-10-31 00:00:00	431609
3243	Revolver	0	0	559888
3244	Term Loan	0	0	207212
3245	Term Loan	20.65	2002-02-16 00:00:00	521530
3246	Senior Secured Bonds	0	0	372584
3247	Senior Subordi0ed Bonds	27.27	2000-11-12 00:00:00	445921
3248	Senior Unsecured Bonds	0	0	815203
3249	Senior Unsecured Bonds	0	0	787871
3250	Senior Unsecured Bonds	64.27	2001-04-28 00:00:00	525464
3251	Subordi0ed Bonds	43.83	2000-06-03 00:00:00	67033
3252	Senior Secured Bonds	0	0	202603
3253	Senior Unsecured Bonds	3.15	2009-04-28 00:00:00	137645
3254	Senior Unsecured Bonds	3.05	2002-03-29 00:00:00	788200
3255	Senior Subordi0ed Bonds	22.42	1999-07-03 00:00:00	876154
3256	Senior Unsecured Bonds	0	0	91119
3257	Senior Unsecured Bonds	0	0	191895
3258	Term Loan	70.32	2020-05-09 00:00:00	798888
3259	Term Loan	0	0	347503
3260	Term Loan	0	0	650793
3261	Junior Subordi0ed Bonds	0	0	22109
3262	Revolver	0	0	542530
3263	Senior Subordi0ed Bonds	0	0	789456
3264	Revolver	0	0	111834
3265	Revolver	82.77	2002-07-26 00:00:00	424397
3266	Senior Unsecured Bonds	0	0	840849
3267	Senior Unsecured Bonds	0	0	424075
3268	Term Loan	0	0	13303
3269	Senior Unsecured Bonds	0	0	157783
3270	Revolver	0	0	560960
3271	Senior Unsecured Bonds	0	0	746265
3272	Revolver	0	0	495840
3273	Senior Unsecured Bonds	0	0	469206
3274	Revolver	3.05	2002-06-26 00:00:00	525273
3275	Revolver	0	0	866173
3276	Subordi0ed Bonds	9.75	1992-03-10 00:00:00	264902
3277	Term Loan	83.33	2004-10-20 00:00:00	711708
3278	Term Loan	0	0	750118
3279	Senior Subordi0ed Bonds	3.06	2002-12-16 00:00:00	707684
3280	Term Loan	0	0	362375
3281	Term Loan	0	0	145300
3282	Senior Subordi0ed Bonds	36.33	2004-03-14 00:00:00	195586
3283	Subordi0ed Bonds	0	0	295965
3284	Revolver	0	0	22046
3285	Senior Unsecured Bonds	0	0	363877
3286	Term Loan	0	0	234006
3287	Revolver	0	0	820784
3288	Senior Subordi0ed Bonds	35.84	1996-12-27 00:00:00	478636
3289	Subordi0ed Bonds	15.97	1992-03-10 00:00:00	746486
3290	Senior Secured Bonds	6.86	2003-07-31 00:00:00	519752
3291	Senior Subordi0ed Bonds	0	0	111721
3292	Term Loan	54.2	2000-07-13 00:00:00	558160
3293	Senior Unsecured Bonds	11.81	2020-08-05 00:00:00	535241
3294	Term Loan	0	0	248257
3295	Revolver	0	0	63685
3296	Senior Secured Bonds	97.22	2005-10-21 00:00:00	839056
3297	Revolver	0	0	427995
3298	Revolver	0	0	686794
3299	Senior Unsecured Bonds	0	0	83254
3300	Senior Subordi0ed Bonds	0	0	675288
3301	Term Loan	0	0	625974
3302	Revolver	0	0	326404
3303	Subordi0ed Bonds	3.76	2001-07-06 00:00:00	271310
3304	Term Loan	0	0	676136
3305	Senior Unsecured Bonds	0	0	405364
3306	Senior Subordi0ed Bonds	0	0	314505
3307	Term Loan	0	0	4913
3308	Senior Unsecured Bonds	0	0	467602
3309	Term Loan	66.25	2006-03-28 00:00:00	653637
3310	Revolver	0	0	147661
3311	Term Loan	0	0	626959
3312	Term Loan	0	0	878711
3313	Subordi0ed Bonds	20.94	1991-06-30 00:00:00	470509
3314	Senior Subordi0ed Bonds	32.41	1990-11-09 00:00:00	724756
3315	Term Loan	72.33	2008-08-16 00:00:00	792628
3316	Revolver	0	0	702029
3317	Term Loan	0	0	586506
3318	Term Loan	0	0	10343
3319	Term Loan	0	0	3381
3320	Senior Secured Bonds	0	0	588339
3321	Senior Unsecured Bonds	0	0	187730
3322	Revolver	0	0	693347
3323	Senior Unsecured Bonds	0	0	790959
3324	Term Loan	0	0	861346
3325	Term Loan	0	0	791888
3326	Junior Subordi0ed Bonds	0	0	74372
3327	Subordi0ed Bonds	50.5	2002-03-15 00:00:00	738279
3328	Senior Unsecured Bonds	89.76	2001-08-08 00:00:00	417187
3329	Revolver	0	0	805242
3330	Revolver	56.36	2010-04-20 00:00:00	608917
3331	Term Loan	0	0	831385
3332	Senior Subordi0ed Bonds	4.33	1999-08-26 00:00:00	711142
3333	Senior Subordi0ed Bonds	71.2	1995-06-11 00:00:00	123947
3334	Subordi0ed Bonds	0	0	758859
3335	Senior Unsecured Bonds	0	0	736431
3336	Senior Unsecured Bonds	0	0	334713
3337	Senior Unsecured Bonds	0	0	820669
3338	Subordi0ed Bonds	2.02	1990-11-03 00:00:00	585264
3339	Senior Unsecured Bonds	3.23	2002-06-17 00:00:00	35814
3340	Revolver	0	0	356329
3341	Senior Unsecured Bonds	0	0	577176
3342	Revolver	0	0	501863
3343	Senior Unsecured Bonds	0	0	700773
3344	Term Loan	0	0	577504
3345	Senior Secured Bonds	29.76	2003-01-05 00:00:00	809141
3346	Revolver	0	0	643838
3347	Revolver	0	0	65806
3348	Term Loan	0	0	754366
3349	Revolver	0	0	670383
3350	Term Loan	70.27	2000-09-29 00:00:00	174494
3351	Senior Unsecured Bonds	0	0	354877
3352	Senior Subordi0ed Bonds	2.61	2009-01-29 00:00:00	409884
3353	Senior Unsecured Bonds	0	0	159700
3354	Senior Unsecured Bonds	0	0	128944
3355	Term Loan	0	0	326661
3356	Senior Secured Bonds	0	0	557813
3357	Senior Subordi0ed Bonds	0	0	90182
3358	Revolver	0	0	578200
3359	Senior Secured Bonds	21.39	1989-08-17 00:00:00	498487
3360	Senior Unsecured Bonds	0	0	215002
3361	Senior Secured Bonds	76.97	2005-10-02 00:00:00	15991
3362	Senior Subordi0ed Bonds	0	0	311185
3363	Senior Unsecured Bonds	0	0	657138
3364	Senior Unsecured Bonds	30.55	2005-10-21 00:00:00	739751
3365	Senior Subordi0ed Bonds	0	0	248964
3366	Senior Subordi0ed Bonds	0	0	263292
3367	Junior Subordi0ed Bonds	0	0	223456
3368	Term Loan	0	0	163702
3369	Senior Unsecured Bonds	0.05	2016-06-04 00:00:00	374850
3370	Senior Secured Bonds	0	0	515501
3371	Senior Unsecured Bonds	1.9	2020-08-23 00:00:00	143830
3372	Senior Unsecured Bonds	20.27	2001-10-30 00:00:00	506423
3373	Revolver	0	0	546630
3374	Term Loan	0	0	478152
3375	Term Loan	10.26	1999-11-21 00:00:00	35423
3376	Revolver	0	0	446501
3377	Senior Unsecured Bonds	0	0	99539
3378	Term Loan	107.37	2005-06-05 00:00:00	381328
3379	Senior Unsecured Bonds	0	0	150807
3380	Senior Unsecured Bonds	0	0	457467
3381	Senior Unsecured Bonds	0	0	868397
3382	Senior Subordi0ed Bonds	39.16	1995-11-27 00:00:00	638389
3383	Revolver	64.63	2008-02-20 00:00:00	277172
3384	Senior Secured Bonds	0	0	167901
3385	Senior Unsecured Bonds	0	0	664513
3386	Senior Secured Bonds	0	0	5268
3387	Revolver	0	0	529602
3388	Senior Subordi0ed Bonds	0	0	613215
3389	Senior Unsecured Bonds	0	0	206609
3390	Revolver	0	0	215696
3391	Senior Unsecured Bonds	0	0	421336
3392	Senior Unsecured Bonds	0	0	235743
3393	Senior Subordi0ed Bonds	0	0	305841
3394	Term Loan	0	0	46642
3395	Senior Secured Bonds	0	0	302232
3396	Senior Subordi0ed Bonds	0	0	571415
3397	Senior Unsecured Bonds	0	0	508270
3398	Senior Unsecured Bonds	0	0	339637
3399	Revolver	0	0	463285
3400	Revolver	0	0	713804
3401	Term Loan	100.41	2003-09-09 00:00:00	885224
3402	Senior Secured Bonds	0	0	775378
3403	Senior Subordi0ed Bonds	0	0	15445
3404	Senior Unsecured Bonds	0	0	259628
3405	Senior Unsecured Bonds	73.04	2001-04-28 00:00:00	235931
3406	Revolver	0	0	773646
3407	Senior Unsecured Bonds	0	0	255453
3408	Revolver	0	0	582646
3409	Senior Unsecured Bonds	21.62	1992-02-15 00:00:00	20180
3410	Senior Secured Bonds	0	0	813928
3411	Term Loan	0	0	582976
3412	Term Loan	32.95	2020-04-29 00:00:00	109160
3413	Subordi0ed Bonds	0	0	180796
3414	Term Loan	0	0	852120
3415	Subordi0ed Bonds	9.73	1990-08-01 00:00:00	781553
3416	Senior Unsecured Bonds	0	0	208227
3417	Term Loan	0	0	69151
3418	Senior Secured Bonds	0	0	620569
3419	Revolver	0	0	18386
3420	Revolver	0	0	314085
3421	Senior Unsecured Bonds	0	0	458760
3422	Senior Secured Bonds	0	0	646209
3423	Senior Unsecured Bonds	0	0	341241
3424	Senior Unsecured Bonds	63.62	1991-07-17 00:00:00	134254
3425	Term Loan	0	0	512515
3426	Senior Subordi0ed Bonds	0	0	808478
3427	Senior Secured Bonds	53.81	2005-10-21 00:00:00	256735
3428	Senior Secured Bonds	0	0	349292
3429	Revolver	0	0	291686
3430	Senior Secured Bonds	65.82	2005-10-21 00:00:00	825442
3431	Senior Subordi0ed Bonds	25.29	2002-01-27 00:00:00	854
3432	Senior Secured Bonds	0	0	430527
3433	Senior Secured Bonds	0	0	572385
3434	Term Loan	0	0	361032
3435	Senior Secured Bonds	0	0	16594
3436	Senior Unsecured Bonds	10.47	1999-03-06 00:00:00	541334
3437	Senior Unsecured Bonds	54.24	1999-04-07 00:00:00	110848
3438	Term Loan	0	0	55918
3439	Subordi0ed Bonds	0	0	428282
3440	Revolver	0	0	532723
3441	Revolver	0	0	211222
3442	Senior Unsecured Bonds	0	0	239850
3443	Senior Unsecured Bonds	79.22	1991-09-21 00:00:00	507929
3444	Revolver	107.88	2004-01-11 00:00:00	321930
3445	Senior Subordi0ed Bonds	33.64	2000-08-07 00:00:00	846137
3446	Revolver	0	0	519724
3447	Senior Unsecured Bonds	0	0	773071
3448	Senior Unsecured Bonds	19.61	2018-01-01 00:00:00	323629
3449	Senior Secured Bonds	0	0	209647
3450	Subordi0ed Bonds	0	0	89521
3451	Term Loan	0	0	226175
3452	Term Loan	0	0	15030
3453	Senior Unsecured Bonds	19.2	1998-11-18 00:00:00	787586
3454	Revolver	0	0	265215
3455	Senior Unsecured Bonds	0	0	139453
3456	Senior Unsecured Bonds	0	0	473262
3457	Revolver	0	0	511162
3458	Subordi0ed Bonds	0	0	552772
3459	Subordi0ed Bonds	0	0	870393
3460	Revolver	0	0	131011
3461	Subordi0ed Bonds	0	0	520465
3462	Senior Subordi0ed Bonds	5.69	1990-10-01 00:00:00	881734
3463	Term Loan	97.27	2005-10-29 00:00:00	232098
3464	Senior Secured Bonds	0	0	129727
3465	Senior Unsecured Bonds	0	0	227849
3466	Senior Unsecured Bonds	0	0	778175
3467	Term Loan	0	0	123571
3468	Revolver	0	0	66911
3469	Revolver	0	0	641273
3470	Senior Subordi0ed Bonds	0	0	381668
3471	Subordi0ed Bonds	0	0	762177
3472	Term Loan	0	0	520779
3473	Subordi0ed Bonds	56.39	1988-03-22 00:00:00	882289
3474	Term Loan	0	0	385293
3475	Senior Unsecured Bonds	42.65	2019-08-05 00:00:00	49076
3476	Senior Secured Bonds	4.5	2009-01-09 00:00:00	371670
3477	Senior Unsecured Bonds	16.3	2001-10-02 00:00:00	423349
3478	Revolver	0	0	104373
3479	Term Loan	0	0	632932
3480	Senior Subordi0ed Bonds	0	0	130845
3481	Senior Secured Bonds	86.91	1993-04-25 00:00:00	331940
3482	Subordi0ed Bonds	0	0	292220
3483	Revolver	53.54	2002-07-27 00:00:00	578019
3484	Term Loan	0	0	814722
3485	Senior Secured Bonds	0	0	101199
3486	Senior Subordi0ed Bonds	3.27	2000-02-14 00:00:00	178559
3487	Senior Unsecured Bonds	0	0	580585
3488	Senior Unsecured Bonds	5.1	2001-11-30 00:00:00	881243
3489	Senior Unsecured Bonds	20.54	1999-03-09 00:00:00	338571
3490	Revolver	0	0	564220
3491	Senior Subordi0ed Bonds	0	0	265635
3492	Revolver	83.04	2018-04-13 00:00:00	344481
3493	Term Loan	0	0	71491
3494	Term Loan	0	0	318888
3495	Term Loan	0	0	238351
3496	Senior Secured Bonds	0	0	299297
3497	Revolver	0	0	100765
3498	Senior Subordi0ed Bonds	0	0	574638
3499	Term Loan	55.15	2004-08-05 00:00:00	587983
3500	Term Loan	0	0	879513
3501	Term Loan	0	0	564360
3502	Senior Unsecured Bonds	44.19	1998-12-03 00:00:00	396865
3503	Senior Unsecured Bonds	27.83	2020-07-02 00:00:00	139102
3504	Revolver	0	0	142965
3505	Senior Unsecured Bonds	40.43	2019-08-05 00:00:00	526827
3506	Revolver	0	0	764041
3507	Senior Subordi0ed Bonds	0	0	851579
3508	Revolver	0	0	246563
3509	Senior Secured Bonds	0	0	194160
3510	Subordi0ed Bonds	0	0	728157
3511	Revolver	0	0	366621
3512	Revolver	0	0	723513
3513	Senior Subordi0ed Bonds	0	0	549741
3514	Senior Secured Bonds	95.64	2006-02-04 00:00:00	849523
3515	Senior Unsecured Bonds	0	0	143037
3516	Senior Secured Bonds	0	0	279103
3517	Senior Unsecured Bonds	0	0	48559
3518	Revolver	97.87	2003-04-19 00:00:00	844652
3519	Term Loan	0	0	415065
3520	Senior Unsecured Bonds	29.89	1991-09-06 00:00:00	439467
3521	Term Loan	79.56	2000-12-11 00:00:00	670001
3522	Senior Subordi0ed Bonds	0	0	316262
3523	Subordi0ed Bonds	0	0	877759
3524	Revolver	0	0	488228
3525	Senior Secured Bonds	1.06	1990-09-21 00:00:00	222020
3526	Term Loan	0	0	476108
3527	Senior Unsecured Bonds	2.07	2020-08-23 00:00:00	612442
3528	Subordi0ed Bonds	57.58	2003-03-12 00:00:00	89453
3529	Senior Unsecured Bonds	0	0	384925
3530	Senior Unsecured Bonds	0	0	771510
3531	Senior Subordi0ed Bonds	0	0	3006
3532	Senior Unsecured Bonds	62.81	2001-04-01 00:00:00	92701
3533	Senior Secured Bonds	60.41	2002-10-10 00:00:00	454912
3534	Term Loan	0	0	714982
3535	Senior Unsecured Bonds	38.34	2004-03-14 00:00:00	681646
3536	Revolver	31.56	2001-07-19 00:00:00	725773
3537	Senior Subordi0ed Bonds	0	0	590774
3538	Revolver	0	0	634658
3539	Senior Unsecured Bonds	38.1	2019-08-05 00:00:00	585613
3540	Senior Subordi0ed Bonds	7.5	1990-12-14 00:00:00	55941
3541	Senior Unsecured Bonds	0	0	105926
3542	Term Loan	20.69	2002-12-30 00:00:00	609038
3543	Subordi0ed Bonds	0	0	20213
3544	Revolver	0	0	572689
3545	Senior Secured Bonds	0	0	821552
3546	Subordi0ed Bonds	2.15	2001-11-04 00:00:00	57509
3547	Revolver	0	0	76413
3548	Term Loan	0	0	329586
3549	Revolver	89.73	2002-12-27 00:00:00	259679
3550	Term Loan	0	0	451384
3551	Senior Unsecured Bonds	5.49	2001-11-16 00:00:00	467965
3552	Term Loan	106.57	2018-03-08 00:00:00	28337
3553	Senior Secured Bonds	0	0	578623
3554	Senior Subordi0ed Bonds	0	0	875741
3555	Senior Unsecured Bonds	37.68	2006-02-02 00:00:00	850327
3556	Senior Unsecured Bonds	28.25	2016-06-18 00:00:00	712335
3557	Senior Secured Bonds	95.7	2003-10-04 00:00:00	59952
3558	Revolver	0	0	632124
3559	Term Loan	0	0	867940
3560	Senior Unsecured Bonds	0	0	462891
3561	Term Loan	0	0	646902
3562	Term Loan	0	0	659394
3563	Senior Unsecured Bonds	5.93	2009-04-10 00:00:00	217755
3564	Subordi0ed Bonds	0	0	370778
3565	Term Loan	0	0	483362
3566	Senior Unsecured Bonds	0	0	25494
3567	Term Loan	91.28	2005-01-14 00:00:00	120869
3568	Term Loan	0	0	636903
3569	Revolver	0	0	182335
3570	Senior Unsecured Bonds	74.62	2006-03-26 00:00:00	284607
3571	Term Loan	0	0	388022
3572	Revolver	0	0	244702
3573	Revolver	0	0	766003
3574	Term Loan	0	0	289757
3575	Term Loan	0	0	297053
3576	Revolver	0	0	411841
3577	Senior Unsecured Bonds	0	0	250193
3578	Senior Secured Bonds	0	0	659644
3579	Senior Secured Bonds	0	0	508278
3580	Senior Secured Bonds	48.81	2000-02-12 00:00:00	670931
3581	Senior Unsecured Bonds	0	0	451514
3582	Subordi0ed Bonds	0	0	96842
3583	Senior Unsecured Bonds	0	0	386779
3584	Senior Unsecured Bonds	0	0	302888
3585	Revolver	0	0	706988
3586	Senior Subordi0ed Bonds	0	0	621973
3587	Senior Subordi0ed Bonds	0	0	180149
3588	Senior Unsecured Bonds	0	0	57606
3589	Senior Unsecured Bonds	0	0	635478
3590	Term Loan	0	0	248410
3591	Senior Unsecured Bonds	14.06	2002-05-12 00:00:00	589401
3592	Revolver	0	0	92231
3593	Term Loan	0	0	399153
3594	Senior Secured Bonds	18.66	2009-02-09 00:00:00	601594
3595	Senior Unsecured Bonds	0	0	27322
3596	Revolver	0	0	423755
3597	Senior Unsecured Bonds	0	0	478737
3598	Senior Secured Bonds	0	0	99236
3599	Senior Secured Bonds	0	0	573944
3600	Senior Unsecured Bonds	67.13	2014-10-02 00:00:00	792172
3601	Senior Secured Bonds	0	0	886357
3602	Subordi0ed Bonds	0	0	533712
3603	Senior Unsecured Bonds	0	0	403909
3604	Subordi0ed Bonds	14.69	1992-08-31 00:00:00	575530
3605	Senior Unsecured Bonds	0	0	480821
3606	Senior Secured Bonds	0	0	116804
3607	Revolver	0	0	218520
3608	Revolver	0	0	121795
3609	Senior Subordi0ed Bonds	32.46	2002-04-27 00:00:00	671529
3610	Senior Unsecured Bonds	0	0	95287
3611	Senior Secured Bonds	29.99	2009-01-29 00:00:00	569824
3612	Senior Secured Bonds	0	0	687610
3613	Senior Unsecured Bonds	5.07	2001-11-12 00:00:00	712990
3614	Senior Unsecured Bonds	0	0	538769
3615	Senior Secured Bonds	0	0	745872
3616	Senior Secured Bonds	0	0	184864
3617	Term Loan	0	0	503604
3618	Senior Unsecured Bonds	0	0	739171
3619	Term Loan	90.58	2004-04-20 00:00:00	143420
3620	Senior Unsecured Bonds	0	0	873105
3621	Senior Unsecured Bonds	0	0	104232
